Number of elements 5553
   264 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   265 : -5.5209132e-04  7.6312590e-05  1.0533093e-04
   266 : -1.1957736e-02 -5.7574144e-03  5.3370497e-03
   267 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   268 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   269 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   270 :  2.4827913e-13 -8.0020853e-13  1.8555763e-12
   271 :  7.8153273e-02 -5.3108846e-02 -4.7401683e-02
   272 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   273 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   274 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   275 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   276 : -3.3627950e-04  6.1709525e-04  2.2344108e-04
   277 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   278 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   279 :  5.7795143e-10  8.6326128e-10 -3.3780698e-09
   280 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   281 : -3.0543001e-22  2.3581572e-21 -1.0275778e-21
   282 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   283 : -1.9319440e-07 -2.6235193e-07  6.9837955e-07
   284 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   285 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   286 : -6.0064567e-12  9.0446022e-12  4.6588570e-12
   287 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   288 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   289 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   290 : -3.3811629e-05  2.1291241e-05 -6.8851987e-07
   291 :  9.7506918e-01  9.6058007e-01  1.0777097e+00
   292 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   293 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   294 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   295 : -2.9576596e-17  1.3640177e-17  9.3013110e-18
   296 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   297 :  1.4569144e-22  1.7208280e-22 -4.1802482e-22
   298 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   299 : -5.0631035e-18 -1.7853576e-17  2.8339449e-17
   300 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   301 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   302 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   303 : -6.3852664e-15  1.4744598e-14 -2.3789558e-15
   304 :  2.8184928e-05 -5.9209544e-05  3.6590416e-05
   305 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   306 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   307 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   308 : -1.0516113e-14 -3.2117619e-16  2.5459808e-14
   309 :  2.8878579e-18 -2.9468633e-18 -3.6566220e-18
   310 :  9.2400225e-03 -5.3246265e-03 -2.8354938e-03
   311 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   312 :  2.6168653e-18  1.8546428e-18 -6.3669309e-18
   313 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   314 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   315 :  1.5187544e-10 -5.9135532e-11 -2.3458399e-11
   316 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   317 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   318 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   319 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   320 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   321 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   322 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   323 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   324 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   325 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   326 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   327 : -1.9184834e-02  9.1977882e-02 -4.9158645e-02
   328 : -3.3790251e-09 -3.7491960e-09  7.8698677e-10
   329 : -1.0491421e-09  5.6842513e-11  4.9998865e-10
   330 : -6.1373239e-02  5.8516597e-02  6.3408350e-03
   331 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   332 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   333 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   334 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   335 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   336 :  7.6263314e-01  1.1923150e+00  1.0404364e+00
   337 :  1.6923593e-10 -3.5589072e-10  9.1727383e-11
   338 :  1.7827068e-01  7.5346891e-01  7.5866810e-01
   339 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   340 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   341 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   342 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   343 : -3.5791944e-05  4.9708259e-05 -9.1047522e-07
   344 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   345 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   346 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   347 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   348 : -4.0456230e-09  8.4353797e-09  4.4675213e-10
   349 : -2.0305535e-05 -2.6535248e-05  9.4134066e-06
   350 :  1.0030986e+00  1.0225602e+00  1.0760108e+00
   351 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   352 : -7.9658195e-03  5.4580316e-01  7.0385638e-01
   353 : -9.3449538e-05  3.9306656e-05  5.8248395e-07
   354 : -1.7512078e-03 -1.8706589e-03  5.9729909e-03
   355 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   356 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   357 : -5.7685464e-03  1.1830595e-02  5.3590036e-03
   358 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   359 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   360 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   361 :  7.2480308e-04 -7.1343412e-04 -1.0658470e-03
   362 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   363 :  4.5462394e-04  5.3370622e-05  6.3493548e-04
   364 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   365 : -3.1697518e-05 -7.1906423e-06  5.4255875e-05
   366 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   367 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   368 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   369 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   370 : -1.3101794e-05 -7.6199378e-05  8.4059698e-05
   371 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   372 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   373 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   374 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   375 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   376 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   377 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   378 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   379 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   380 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   381 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   382 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   383 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   384 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   385 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   386 :  1.0075058e+00  1.0085743e+00  9.6268827e-01
   387 :  3.5473087e-10 -2.3675853e-10 -3.4606273e-11
   388 :  2.0432696e-19  5.6245762e-20 -3.2468106e-19
   389 :  3.8254875e-04 -6.2404923e-04  1.2730244e-03
   390 :  2.5139976e-10  3.7129108e-10 -1.0358776e-09
   391 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   392 : -1.1078944e-04  1.1050424e-04 -1.6610712e-04
   393 : -1.6292371e-11  3.0906542e-12  5.1929802e-12
   394 : -5.4205308e-05 -3.0104454e-05  1.3739871e-04
   395 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   396 : -2.5054686e-11  6.5808100e-12  7.9779000e-12
   397 : -5.4139338e-21  8.3247516e-21  2.6863541e-21
   398 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   399 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   400 :  8.7099812e-07 -6.6302442e-07  8.8677489e-07
   401 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   402 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   403 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   404 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   405 : -2.6605249e-06 -5.2066108e-07  3.3456058e-06
   406 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   407 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   408 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   409 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   410 : -1.0553202e-03  1.4296678e-03 -3.1983111e-04
   411 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   412 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   413 :  5.4441702e-05  6.0450172e-05 -2.8661870e-05
   414 :  9.6417254e-01  1.0524946e+00  9.6460647e-01
   415 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   416 :  2.7065657e-11 -8.1012121e-11  1.5365187e-11
   417 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   418 :  5.4798167e-11 -1.6333838e-11 -1.4770921e-11
   419 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   420 :  1.3441818e-18 -1.2769179e-15  1.1336500e-15
   421 :  1.0028624e+00  9.4746790e-01  1.0377287e+00
   422 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   423 :  9.3151102e-01  8.5676300e-01  5.3581480e-01
   424 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   425 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   426 :  3.7937056e-06  1.1026020e-05 -1.6177678e-05
   427 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   428 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   429 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   430 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   431 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
